,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
68,북구,여자,25 - 29세,9533.0,9630.5,9506.0,9274.0,9046.0
69,북구,여자,30 - 34세,9682.5,9016.5,8347.0,7945.0,7729.5
70,북구,여자,35 - 39세,10183.5,10296.0,10142.5,9679.0,8845.0
71,북구,여자,40 - 44세,11565.0,10783.0,9996.0,9461.0,9228.0
72,북구,여자,45 - 49세,14751.5,14180.0,13308.5,12438.5,11574.0
73,북구,여자,50 - 54세,14943.0,14485.0,14372.5,14335.5,14015.5
74,북구,여자,55 - 59세,14707.5,15202.0,15216.5,14985.0,14551.5
75,북구,여자,60 - 64세,10338.5,11077.5,11775.0,12535.0,13138.5
76,북구,여자,65 - 69세,7072.5,7480.5,7817.5,8221.5,8997.0
77,북구,여자,70 - 74세,5264.5,5324.5,5514.0,5870.5,6353.0
78,북구,여자,75 - 79세,4210.0,4536.5,4841.0,4954.5,4923.5
79,북구,여자,80 - 84세,2812.0,2919.5,3054.5,3244.0,3390.0
80,북구,여자,85 - 89세,1317.0,1444.0,1531.0,1636.5,1828.0
81,북구,여자,90 - 94세,423.0,460.0,513.0,580.0,632.5
82,북구,여자,95 - 99세,92.0,99.0,118.5,132.0,144.0
83,북구,여자,100세 이상,14.0,16.0,18.0,17.0,17.0
84,해운대구,여자,0 - 4세,7719.5,7151.5,6604.5,6224.5,5756.0
85,해운대구,여자,5 - 9세,8814.0,8629.0,8369.0,8250.0,8238.5
86,해운대구,여자,10 - 14세,9786.0,9401.5,9170.0,8906.5,8790.0
87,해운대구,여자,15 - 19세,12855.5,12150.5,11426.0,10795.0,10019.5
88,해운대구,여자,20 - 24세,13471.5,13110.5,12727.5,12228.0,11679.0
89,해운대구,여자,25 - 29세,11436.0,11569.5,11690.0,11811.0,11809.5
90,해운대구,여자,30 - 34세,13005.0,11844.5,10988.5,10622.5,10434.5
91,해운대구,여자,35 - 39세,16010.5,15843.0,15458.0,14831.0,13857.5
92,해운대구,여자,40 - 44세,18645.5,17491.0,16488.5,15772.5,15583.5
93,해운대구,여자,45 - 49세,20228.0,20411.5,20030.5,19665.5,19045.5
94,해운대구,여자,50 - 54세,18402.0,17882.0,18041.0,18336.5,18509.5
95,해운대구,여자,55 - 59세,18349.0,18641.0,18565.0,18485.0,18129.5
96,해운대구,여자,60 - 64세,13982.0,14744.5,15417.5,16297.0,16967.0
97,해운대구,여자,65 - 69세,10254.0,10736.5,11170.5,11515.5,12304.0
98,해운대구,여자,70 - 74세,7978.5,7987.0,8261.5,8762.0,9316.5
99,해운대구,여자,75 - 79세,6513.5,6923.0,7318.5,7513.5,7503.0
100,해운대구,여자,80 - 84세,4149.5,4446.0,4724.5,5012.5,5290.0
101,해운대구,여자,85 - 89세,2126.5,2263.5,2369.5,2522.0,2749.0
102,해운대구,여자,90 - 94세,628.5,718.0,822.0,916.0,1001.0
103,해운대구,여자,95 - 99세,106.5,125.5,152.0,175.5,206.5
104,해운대구,여자,100세 이상,16.5,15.5,14.5,17.5,20.5
105,사하구,여자,0 - 4세,6438.5,6011.0,5550.0,5010.5,4341.5
106,사하구,여자,5 - 9세,6379.0,6425.0,6316.0,6116.0,5888.5
107,사하구,여자,10 - 14세,6556.0,6259.0,6108.0,5911.0,5781.5
108,사하구,여자,15 - 19세,9502.5,8838.5,8126.0,7479.5,6792.0
109,사하구,여자,20 - 24세,10993.0,10723.5,10412.0,9960.0,9497.0
110,사하구,여자,25 - 29세,9346.5,9604.0,9707.5,9533.5,9279.5
111,사하구,여자,30 - 34세,10805.0,9848.5,9102.0,8476.5,7905.0
112,사하구,여자,35 - 39세,11514.5,11640.0,11584.0,11097.5,10203.5
113,사하구,여자,40 - 44세,12421.5,11758.0,11145.5,10587.0,10299.0
114,사하구,여자,45 - 49세,14378.5,14277.5,13837.5,13206.0,12439.5
115,사하구,여자,50 - 54세,14729.5,13984.0,13763.0,13777.5,13665.0
116,사하구,여자,55 - 59세,16142.0,16392.0,16189.5,15617.5,14734.5
117,사하구,여자,60 - 64세,12058.5,12956.5,13703.0,14336.0,14820.5
118,사하구,여자,65 - 69세,8675.0,9163.5,9575.5,9982.0,10758.0
119,사하구,여자,70 - 74세,6333.5,6538.0,6949.0,7414.5,7902.0
120,사하구,여자,75 - 79세,5058.5,5459.0,5754.5,5876.5,5886.0
121,사하구,여자,80 - 84세,3061.5,3315.5,3569.0,3843.0,4079.0
122,사하구,여자,85 - 89세,1605.0,1695.0,1785.5,1894.5,2026.0
123,사하구,여자,90 - 94세,556.5,626.0,703.5,748.0,806.5
124,사하구,여자,95 - 99세,95.0,109.5,131.5,154.0,178.5
125,사하구,여자,100세 이상,12.0,14.0,13.0,16.5,21.5
126,강서구,여자,0 - 4세,3919.5,4507.5,4759.5,4741.0,4577.0
127,강서구,여자,5 - 9세,2982.5,3609.5,4053.5,4518.0,5022.5
128,강서구,여자,10 - 14세,1915.0,2172.0,2484.0,2815.5,3249.5
129,강서구,여자,15 - 19세,1838.0,1946.0,1975.0,2048.0,2179.0
130,강서구,여자,20 - 24세,2141.0,2247.0,2228.5,2204.0,2251.0
131,강서구,여자,25 - 29세,2837.0,3126.5,3231.0,3281.5,3344.5
132,강서구,여자,30 - 34세,4980.0,5361.0,5380.5,5247.0,5310.0
133,강서구,여자,35 - 39세,4969.5,6179.5,6998.0,7516.0,7810.0
134,강서구,여자,40 - 44세,3410.0,3962.0,4396.5,4911.5,5689.5
135,강서구,여자,45 - 49세,3038.0,3345.0,3519.5,3761.5,4085.5
136,강서구,여자,50 - 54세,3238.5,3271.0,3369.5,3543.5,3749.5
137,강서구,여자,55 - 59세,3985.5,4288.5,4320.5,4288.5,4301.5
