,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
80,영도구,여자,85 - 89세,979.5,1011.0,1028.5,1062.5,1138.5
81,영도구,여자,90 - 94세,293.0,333.5,380.5,425.0,445.0
82,영도구,여자,95 - 99세,45.0,51.0,61.5,72.0,86.0
83,영도구,여자,100세 이상,10.0,11.5,15.5,18.0,18.0
84,남구,여자,0 - 4세,2266.0,2028.5,1807.5,1640.5,1494.0
85,남구,여자,5 - 9세,2143.0,2075.5,2003.0,1929.5,1884.0
86,남구,여자,10 - 14세,2377.0,2257.5,2177.0,2065.5,2000.5
87,남구,여자,15 - 19세,3724.5,3411.5,3165.5,2906.0,2599.5
88,남구,여자,20 - 24세,5017.0,4908.0,4858.0,4795.5,4778.5
89,남구,여자,25 - 29세,4632.5,4663.0,4801.5,4940.5,5177.5
90,남구,여자,30 - 34세,5163.5,4490.5,3993.0,3824.0,3795.0
91,남구,여자,35 - 39세,5213.0,5102.5,4964.0,4748.0,4450.0
92,남구,여자,40 - 44세,5541.0,5167.5,4847.0,4615.0,4503.0
93,남구,여자,45 - 49세,6221.0,6165.0,6019.5,5829.0,5581.0
94,남구,여자,50 - 54세,6653.5,6263.5,6186.0,6133.0,6044.0
95,남구,여자,55 - 59세,7614.5,7543.0,7358.5,7060.0,6691.5
96,남구,여자,60 - 64세,6498.5,6594.5,6646.0,6837.5,6977.5
97,남구,여자,65 - 69세,5199.5,5361.0,5446.5,5444.0,5627.5
98,남구,여자,70 - 74세,4334.0,4215.0,4256.5,4406.5,4565.0
99,남구,여자,75 - 79세,3652.0,3824.0,4019.5,4068.5,3977.0
100,남구,여자,80 - 84세,2374.0,2484.0,2639.0,2791.0,2897.5
101,남구,여자,85 - 89세,1136.0,1256.0,1352.0,1459.0,1572.5
102,남구,여자,90 - 94세,349.5,373.0,420.0,479.5,538.0
103,남구,여자,95 - 99세,74.0,79.0,89.5,97.5,103.5
104,남구,여자,100세 이상,7.5,7.5,9.5,11.5,11.0
105,강화군,여자,0 - 4세,785.0,760.0,709.0,683.5,683.0
106,강화군,여자,5 - 9세,1024.0,1022.0,988.5,943.5,912.0
107,강화군,여자,10 - 14세,1152.0,1127.0,1115.0,1101.0,1086.5
108,강화군,여자,15 - 19세,1413.0,1360.0,1304.0,1250.0,1191.0
109,강화군,여자,20 - 24세,1409.5,1389.0,1348.0,1267.0,1210.0
110,강화군,여자,25 - 29세,1128.5,1167.0,1186.5,1152.5,1116.5
111,강화군,여자,30 - 34세,1210.5,1126.5,1076.5,1081.0,1081.0
112,강화군,여자,35 - 39세,1452.0,1461.0,1474.5,1473.0,1448.5
113,강화군,여자,40 - 44세,1745.5,1704.0,1624.5,1568.5,1579.5
114,강화군,여자,45 - 49세,2154.0,2122.0,2091.5,2045.0,1959.0
115,강화군,여자,50 - 54세,2691.0,2540.5,2514.5,2543.5,2501.5
116,강화군,여자,55 - 59세,3505.0,3644.0,3680.5,3552.5,3386.5
117,강화군,여자,60 - 64세,3073.5,3283.5,3483.0,3704.0,3896.0
118,강화군,여자,65 - 69세,2706.5,2666.0,2707.5,2793.0,2987.5
119,강화군,여자,70 - 74세,2618.5,2628.0,2667.5,2709.0,2752.0
120,강화군,여자,75 - 79세,2341.0,2450.0,2555.0,2575.5,2552.0
121,강화군,여자,80 - 84세,1787.5,1889.0,1931.0,2003.5,2055.0
122,강화군,여자,85 - 89세,896.5,974.0,1087.0,1174.5,1278.0
123,강화군,여자,90 - 94세,385.5,397.5,407.5,440.5,467.0
124,강화군,여자,95 - 99세,79.5,87.0,90.5,96.5,117.5
125,강화군,여자,100세 이상,10.5,12.5,13.0,13.5,12.5
126,옹진군,여자,0 - 4세,302.5,311.0,297.5,248.5,216.0
127,옹진군,여자,5 - 9세,310.5,295.0,282.5,278.0,262.0
128,옹진군,여자,10 - 14세,272.0,283.0,279.0,257.5,256.0
129,옹진군,여자,15 - 19세,328.0,331.0,325.0,304.0,266.0
130,옹진군,여자,20 - 24세,395.0,372.5,356.0,348.5,351.0
131,옹진군,여자,25 - 29세,387.5,412.5,422.0,411.0,390.0
132,옹진군,여자,30 - 34세,438.0,425.0,390.0,341.5,323.5
133,옹진군,여자,35 - 39세,506.5,513.5,492.5,452.0,408.0
134,옹진군,여자,40 - 44세,448.5,442.5,432.5,425.0,428.0
135,옹진군,여자,45 - 49세,547.0,534.0,502.5,471.0,462.0
136,옹진군,여자,50 - 54세,806.5,766.5,726.0,668.5,611.5
137,옹진군,여자,55 - 59세,987.0,1013.5,1006.0,971.0,937.0
138,옹진군,여자,60 - 64세,817.0,899.5,953.5,1004.5,1037.0
139,옹진군,여자,65 - 69세,674.0,664.0,678.5,697.0,753.0
140,옹진군,여자,70 - 74세,577.5,612.0,635.5,654.5,669.0
141,옹진군,여자,75 - 79세,489.5,501.0,523.5,517.5,514.5
142,옹진군,여자,80 - 84세,401.0,408.5,428.5,436.5,435.5
143,옹진군,여자,85 - 89세,256.5,281.5,279.0,280.5,288.5
144,옹진군,여자,90 - 94세,122.5,125.0,130.5,134.0,135.5
145,옹진군,여자,95 - 99세,27.5,34.5,39.5,44.0,49.0
146,옹진군,여자,100세 이상,4.0,5.5,5.5,5.0,7.0
147,가평군,여자,0 - 4세,965.0,901.0,860.0,831.5,762.0
148,가평군,여자,5 - 9세,1084.0,1096.0,1071.0,1024.5,984.0
149,가평군,여자,10 - 14세,1100.0,1074.0,1078.0,1061.0,1037.5
150,가평군,여자,15 - 19세,1530.0,1462.0,1364.5,1275.5,1189.0
151,가평군,여자,20 - 24세,1471.5,1451.0,1418.0,1377.5,1365.0
152,가평군,여자,25 - 29세,1242.0,1294.0,1330.0,1318.0,1277.0
153,가평군,여자,30 - 34세,1392.5,1331.0,1291.0,1256.0,1209.0
154,가평군,여자,35 - 39세,1601.0,1642.0,1644.0,1575.0,1461.5
155,가평군,여자,40 - 44세,1819.5,1782.0,1739.0,1680.0,1639.0
156,가평군,여자,45 - 49세,2214.5,2211.0,2143.5,2049.5,1971.0
157,가평군,여자,50 - 54세,2484.5,2405.5,2413.0,2421.5,2407.5
158,가평군,여자,55 - 59세,3015.0,3114.0,3090.0,3030.0,2940.5
159,가평군,여자,60 - 64세,2578.0,2775.0,2916.0,3060.5,3183.0
160,가평군,여자,65 - 69세,1803.0,1845.0,1988.5,2143.5,2381.5
161,가평군,여자,70 - 74세,1931.5,1866.0,1817.0,1796.5,1797.0
