,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
80,영도구,남자,85 - 89세,278.0,322.0,369.0,422.0,489.0
81,영도구,남자,90 - 94세,70.0,68.0,66.0,76.5,94.0
82,영도구,남자,95 - 99세,13.0,17.0,22.0,23.0,19.0
83,영도구,남자,100세 이상,2.5,2.5,1.5,2.0,2.5
84,남구,남자,0 - 4세,2355.5,2086.5,1869.0,1736.5,1620.5
85,남구,남자,5 - 9세,2376.0,2267.0,2142.0,2079.0,2037.5
86,남구,남자,10 - 14세,2689.5,2533.0,2397.5,2274.5,2176.0
87,남구,남자,15 - 19세,4058.0,3669.5,3382.5,3149.5,2907.0
88,남구,남자,20 - 24세,5788.0,5585.5,5298.5,4914.0,4587.5
89,남구,남자,25 - 29세,5300.5,5329.5,5405.5,5498.5,5631.5
90,남구,남자,30 - 34세,5557.5,5009.5,4606.5,4456.5,4459.0
91,남구,남자,35 - 39세,5444.5,5244.0,5070.5,4856.5,4564.0
92,남구,남자,40 - 44세,5779.0,5337.5,4943.5,4650.0,4598.0
93,남구,남자,45 - 49세,6321.0,6298.0,6143.5,5926.0,5627.5
94,남구,남자,50 - 54세,6060.5,5808.0,5800.0,5906.0,5977.0
95,남구,남자,55 - 59세,6626.0,6644.0,6527.0,6252.5,5982.5
96,남구,남자,60 - 64세,5565.5,5675.5,5785.5,5951.0,6010.0
97,남구,남자,65 - 69세,4294.5,4428.5,4472.0,4475.0,4667.0
98,남구,남자,70 - 74세,3274.0,3171.0,3211.5,3350.5,3521.5
99,남구,남자,75 - 79세,2467.0,2687.5,2873.0,2894.5,2803.0
100,남구,남자,80 - 84세,1409.0,1476.0,1543.5,1659.5,1743.0
101,남구,남자,85 - 89세,457.5,521.5,586.5,657.5,749.0
102,남구,남자,90 - 94세,91.5,108.5,139.0,160.0,168.5
103,남구,남자,95 - 99세,15.5,17.5,18.0,20.5,24.5
104,남구,남자,100세 이상,0.5,1.5,2.5,3.0,1.5
105,강화군,남자,0 - 4세,793.5,765.0,733.5,727.0,744.0
106,강화군,남자,5 - 9세,1080.5,1084.0,1056.5,1007.5,987.5
107,강화군,남자,10 - 14세,1162.0,1163.5,1144.0,1139.5,1161.5
108,강화군,남자,15 - 19세,1619.5,1522.0,1429.0,1344.5,1250.5
109,강화군,남자,20 - 24세,1839.0,1820.0,1767.5,1677.5,1584.5
110,강화군,남자,25 - 29세,1571.5,1584.0,1589.5,1595.0,1550.5
111,강화군,남자,30 - 34세,1451.5,1386.5,1308.5,1251.0,1268.5
112,강화군,남자,35 - 39세,1676.5,1681.5,1669.5,1640.0,1554.0
113,강화군,남자,40 - 44세,2160.0,2068.5,1971.0,1850.5,1791.5
114,강화군,남자,45 - 49세,2444.0,2508.0,2531.0,2519.0,2441.5
115,강화군,남자,50 - 54세,2928.5,2798.0,2759.0,2764.0,2720.0
116,강화군,남자,55 - 59세,3539.0,3632.5,3630.0,3529.5,3431.5
117,강화군,남자,60 - 64세,2999.0,3261.0,3457.5,3701.5,3898.5
118,강화군,남자,65 - 69세,2628.0,2619.5,2690.5,2765.5,2958.0
119,강화군,남자,70 - 74세,2289.0,2339.5,2417.0,2513.5,2623.5
120,강화군,남자,75 - 79세,1908.0,1996.0,2080.0,2100.0,2072.0
121,강화군,남자,80 - 84세,1155.5,1258.0,1367.5,1451.0,1492.5
122,강화군,남자,85 - 89세,392.0,441.0,491.5,569.5,666.0
123,강화군,남자,90 - 94세,122.0,123.5,136.5,144.0,146.0
124,강화군,남자,95 - 99세,26.0,31.0,36.5,42.0,43.5
125,강화군,남자,100세 이상,3.0,4.0,5.5,6.5,4.0
126,옹진군,남자,0 - 4세,318.5,306.0,288.5,264.5,243.5
127,옹진군,남자,5 - 9세,322.5,321.0,310.5,286.5,259.0
128,옹진군,남자,10 - 14세,315.5,297.0,279.0,270.0,265.0
129,옹진군,남자,15 - 19세,429.5,434.5,401.0,368.5,345.0
130,옹진군,남자,20 - 24세,1178.5,1156.5,1117.0,1073.0,1062.5
131,옹진군,남자,25 - 29세,961.5,986.0,981.5,949.5,922.0
132,옹진군,남자,30 - 34세,672.0,683.0,663.0,649.5,619.0
133,옹진군,남자,35 - 39세,735.0,764.5,749.5,665.5,590.0
134,옹진군,남자,40 - 44세,857.0,819.5,772.5,735.5,700.0
135,옹진군,남자,45 - 49세,917.0,918.5,904.0,874.0,838.0
136,옹진군,남자,50 - 54세,1113.0,1039.0,955.5,904.0,888.0
137,옹진군,남자,55 - 59세,1208.5,1277.5,1286.0,1244.0,1195.0
138,옹진군,남자,60 - 64세,932.0,1039.0,1097.0,1145.0,1201.0
139,옹진군,남자,65 - 69세,696.5,708.0,750.0,781.5,855.0
140,옹진군,남자,70 - 74세,528.5,562.5,586.5,620.5,684.5
141,옹진군,남자,75 - 79세,382.0,410.0,429.0,440.5,447.5
142,옹진군,남자,80 - 84세,223.0,243.0,254.0,257.0,271.5
143,옹진군,남자,85 - 89세,85.5,88.5,100.5,113.5,126.5
144,옹진군,남자,90 - 94세,27.0,32.0,35.0,37.0,39.0
145,옹진군,남자,95 - 99세,8.5,10.5,11.0,11.5,11.5
146,옹진군,남자,100세 이상,2.0,2.5,2.0,2.0,3.0
147,가평군,남자,0 - 4세,984.5,966.5,912.0,834.5,762.5
148,가평군,남자,5 - 9세,1149.0,1132.5,1088.5,1030.5,967.0
149,가평군,남자,10 - 14세,1301.5,1215.0,1176.0,1145.5,1123.5
150,가평군,남자,15 - 19세,1670.0,1619.5,1565.5,1485.0,1389.0
151,가평군,남자,20 - 24세,1877.5,1865.5,1827.5,1776.5,1753.5
152,가평군,남자,25 - 29세,1639.5,1721.5,1739.0,1725.5,1762.5
153,가평군,남자,30 - 34세,1612.5,1562.5,1530.0,1489.0,1473.0
154,가평군,남자,35 - 39세,1806.5,1812.0,1800.0,1749.0,1651.5
155,가평군,남자,40 - 44세,2271.5,2138.5,2024.5,1901.5,1821.0
156,가평군,남자,45 - 49세,2560.5,2574.0,2590.0,2529.0,2438.5
157,가평군,남자,50 - 54세,2874.0,2817.0,2783.0,2792.5,2771.0
